P,layout,run,ms,gbps
3,AoS,0,4.589081,467.95
3,AoS,1,2.835989,757.22
3,AoS,2,3.288031,653.12
3,AoS,3,8.727789,246.05
3,AoS,4,7.991076,268.73
3,AoS,5,8.420944,255.02
3,AoS,6,2.882957,744.89
3,AoS,7,2.879143,745.87
3,AoS,8,2.861977,750.35
3,AoS,9,2.848148,753.99
3,AoS,10,2.871990,747.73
3,AoS,11,2.852201,752.92
3,AoS,12,2.850056,753.49
3,AoS,13,2.861977,750.35
3,AoS,14,2.861977,750.35
3,AoS,15,2.846003,754.56
3,AoS,16,2.873898,747.23
3,AoS,17,2.908945,738.23
3,AoS,18,2.857924,751.41
3,AoS,19,2.870083,748.23
3,AoS,20,2.857924,751.41
3,AoS,21,2.876043,746.68
3,AoS,22,2.853155,752.67
3,AoS,23,2.867937,748.79
3,AoS,24,2.896070,741.51
3,AoS,25,2.882957,744.89
3,AoS,26,2.856016,751.91
3,AoS,27,2.902031,739.99
3,AoS,28,3.273010,656.12
3,AoS,29,2.859831,750.91
3,AoS,30,2.869844,748.29
3,AoS,31,2.851009,753.23
3,AoS,32,3.830910,560.57
3,AoS,33,2.858162,751.35
3,AoS,34,2.860069,750.85
3,AoS,35,2.883911,744.64
3,AoS,36,16.531944,129.90
3,AoS,37,2.882957,744.89
3,AoS,38,2.880096,745.63
3,AoS,39,2.861977,750.35
3,AoS,40,2.874851,746.99
3,AoS,41,2.881050,745.38
3,AoS,42,2.868891,748.54
3,AoS,43,2.873898,747.23
3,AoS,44,10.562897,203.30
3,AoS,45,2.861977,750.35
3,AoS,46,2.866983,749.04
3,AoS,47,3.016949,711.80
3,AoS,48,2.866030,749.29
3,AoS,49,2.861023,750.60
3,SoA,0,1.442909,1488.30
3,SoA,1,1.461983,1468.88
3,SoA,2,1.450062,1480.95
3,SoA,3,1.476049,1454.88
3,SoA,4,1.434088,1497.45
3,SoA,5,1.428127,1503.70
3,SoA,6,1.418829,1513.55
3,SoA,7,1.485109,1446.00
3,SoA,8,1.430988,1500.69
3,SoA,9,1.461983,1468.88
3,SoA,10,1.466990,1463.87
3,SoA,11,5.975962,359.35
3,SoA,12,1.452923,1478.04
3,SoA,13,1.597881,1343.95
3,SoA,14,1.413107,1519.68
3,SoA,15,1.420975,1511.27
3,SoA,16,1.426935,1504.96
3,SoA,17,1.427174,1504.71
3,SoA,18,1.431942,1499.69
3,SoA,19,1.424074,1507.98
3,SoA,20,1.405954,1527.41
3,SoA,21,1.449823,1481.20
3,SoA,22,1.416922,1515.59
3,SoA,23,1.425982,1505.96
3,SoA,24,1.423120,1508.99
3,SoA,25,1.437902,1493.48
3,SoA,26,1.423120,1508.99
3,SoA,27,1.432896,1498.70
3,SoA,28,1.425028,1506.97
3,SoA,29,1.420021,1512.28
3,SoA,30,1.417875,1514.57
3,SoA,31,1.431227,1500.44
3,SoA,32,1.422167,1510.00
3,SoA,33,1.420975,1511.27
3,SoA,34,6.050825,354.91
3,SoA,35,1.425982,1505.96
3,SoA,36,1.458168,1472.72
3,SoA,37,1.426935,1504.96
3,SoA,38,1.424074,1507.98
3,SoA,39,1.421928,1510.26
3,SoA,40,1.434088,1497.45
3,SoA,41,1.413822,1518.91
3,SoA,42,1.394987,1539.42
3,SoA,43,1.425028,1506.97
3,SoA,44,1.406908,1526.38
3,SoA,45,1.410007,1523.02
3,SoA,46,1.418114,1514.32
3,SoA,47,1.438141,1493.23
3,SoA,48,1.427174,1504.71
3,SoA,49,3.817797,562.49
3,AoSoA-16,0,1.414776,1517.89
3,AoSoA-16,1,1.514196,1418.23
3,AoSoA-16,2,1.533985,1399.93
3,AoSoA-16,3,1.563072,1373.88
3,AoSoA-16,4,1.574993,1363.48
3,AoSoA-16,5,2.096176,1024.47
3,AoSoA-16,6,9.501934,226.00
3,AoSoA-16,7,2.133131,1006.72
3,AoSoA-16,8,1.585960,1354.05
3,AoSoA-16,9,1.569033,1368.66
3,AoSoA-16,10,1.586199,1353.85
3,AoSoA-16,11,1.556873,1379.35
3,AoSoA-16,12,1.594067,1347.17
3,AoSoA-16,13,1.584053,1355.68
3,AoSoA-16,14,1.589060,1351.41
3,AoSoA-16,15,1.575947,1362.66
3,AoSoA-16,16,1.566887,1370.54
3,AoSoA-16,17,1.596928,1344.75
3,AoSoA-16,18,1.569033,1368.66
3,AoSoA-16,19,1.574039,1364.31
3,AoSoA-16,20,1.605034,1337.96
3,AoSoA-16,21,1.559973,1376.61
3,AoSoA-16,22,1.568079,1369.49
3,AoSoA-16,23,2.479076,866.24
3,AoSoA-16,24,1.592159,1348.78
3,AoSoA-16,25,1.564980,1372.21
3,AoSoA-16,26,1.562119,1374.72
3,AoSoA-16,27,1.587152,1353.04
3,AoSoA-16,28,1.589060,1351.41
3,AoSoA-16,29,1.574993,1363.48
3,AoSoA-16,30,1.597881,1343.95
3,AoSoA-16,31,1.546860,1388.28
3,AoSoA-16,32,1.577139,1361.63
3,AoSoA-16,33,1.558065,1378.30
3,AoSoA-16,34,1.616955,1328.10
3,AoSoA-16,35,1.568079,1369.49
3,AoSoA-16,36,1.570940,1367.00
3,AoSoA-16,37,3.592968,597.69
3,AoSoA-16,38,1.865864,1150.93
3,AoSoA-16,39,1.582861,1356.71
3,AoSoA-16,40,1.570940,1367.00
3,AoSoA-16,41,1.594067,1347.17
3,AoSoA-16,42,1.599073,1342.95
3,AoSoA-16,43,1.567125,1370.33
3,AoSoA-16,44,1.586914,1353.24
3,AoSoA-16,45,1.568079,1369.49
3,AoSoA-16,46,1.584053,1355.68
3,AoSoA-16,47,4.121065,521.10
3,AoSoA-16,48,1.558065,1378.30
3,AoSoA-16,49,2.727985,787.20
3,AoSoA-64,0,1.796007,1195.69
3,AoSoA-64,1,1.863003,1152.70
3,AoSoA-64,2,1.874924,1145.37
3,AoSoA-64,3,1.893997,1133.83
3,AoSoA-64,4,1.913071,1122.53
3,AoSoA-64,5,1.896143,1132.55
3,AoSoA-64,6,4.570007,469.91
3,AoSoA-64,7,1.917124,1120.15
3,AoSoA-64,8,1.883984,1139.86
3,AoSoA-64,9,1.877069,1144.06
3,AoSoA-64,10,2.276182,943.46
3,AoSoA-64,11,1.921177,1117.79
3,AoSoA-64,12,1.892090,1134.98
3,AoSoA-64,13,1.886845,1138.13
3,AoSoA-64,14,1.919985,1118.49
3,AoSoA-64,15,1.884222,1139.71
3,AoSoA-64,16,1.873970,1145.95
3,AoSoA-64,17,1.878023,1143.48
3,AoSoA-64,18,1.893997,1133.83
3,AoSoA-64,19,1.912117,1123.09
3,AoSoA-64,20,2.997875,716.33
3,AoSoA-64,21,5.521059,388.96
3,AoSoA-64,22,1.863003,1152.70
3,AoSoA-64,23,1.883030,1140.44
3,AoSoA-64,24,1.904964,1127.30
3,AoSoA-64,25,1.901150,1129.57
3,AoSoA-64,26,1.889944,1136.26
3,AoSoA-64,27,1.869917,1148.43
3,AoSoA-64,28,1.881838,1141.16
3,AoSoA-64,29,1.915932,1120.85
3,AoSoA-64,30,1.867056,1150.19
3,AoSoA-64,31,1.867056,1150.19
3,AoSoA-64,32,1.899004,1130.84
3,AoSoA-64,33,1.873970,1145.95
3,AoSoA-64,34,1.877069,1144.06
3,AoSoA-64,35,1.882792,1140.58
3,AoSoA-64,36,2.686977,799.22
3,AoSoA-64,37,1.886129,1138.56
3,AoSoA-64,38,1.890898,1135.69
3,AoSoA-64,39,1.907110,1126.04
3,AoSoA-64,40,1.875162,1145.22
3,AoSoA-64,41,6.863117,312.90
3,AoSoA-64,42,1.881838,1141.16
3,AoSoA-64,43,1.977921,1085.72
3,AoSoA-64,44,1.863003,1152.70
3,AoSoA-64,45,1.850128,1160.72
3,AoSoA-64,46,1.859903,1154.62
3,AoSoA-64,47,1.883030,1140.44
3,AoSoA-64,48,1.883030,1140.44
3,AoSoA-64,49,1.905918,1126.74
3,AoSoA-128,0,1.729012,1242.02
3,AoSoA-128,1,2.024889,1060.54
3,AoSoA-128,2,1.791954,1198.40
3,AoSoA-128,3,1.820087,1179.87
3,AoSoA-128,4,1.807928,1187.81
3,AoSoA-128,5,1.816034,1182.51
3,AoSoA-128,6,1.793861,1197.12
3,AoSoA-128,7,1.797915,1194.43
3,AoSoA-128,8,1.799822,1193.16
3,AoSoA-128,9,1.804113,1190.32
3,AoSoA-128,10,1.816034,1182.51
3,AoSoA-128,11,1.806974,1188.44
3,AoSoA-128,12,1.809120,1187.03
3,AoSoA-128,13,7.992029,268.70
3,AoSoA-128,14,1.821041,1179.26
3,AoSoA-128,15,1.782894,1204.49
3,AoSoA-128,16,1.802921,1191.11
3,AoSoA-128,17,1.806021,1189.06
3,AoSoA-128,18,1.821041,1179.26
3,AoSoA-128,19,1.800060,1193.00
3,AoSoA-128,20,1.839161,1167.64
3,AoSoA-128,21,1.811981,1185.15
3,AoSoA-128,22,1.785994,1202.40
3,AoSoA-128,23,1.788855,1200.48
3,AoSoA-128,24,1.828909,1174.18
3,AoSoA-128,25,1.797199,1194.90
3,AoSoA-128,26,9.732008,220.66
3,AoSoA-128,27,1.841068,1166.43
3,AoSoA-128,28,1.834154,1170.83
3,AoSoA-128,29,1.811028,1185.78
3,AoSoA-128,30,1.795769,1195.85
3,AoSoA-128,31,1.818895,1180.65
3,AoSoA-128,32,1.811028,1185.78
3,AoSoA-128,33,1.826048,1176.02
3,AoSoA-128,34,1.826048,1176.02
3,AoSoA-128,35,1.820087,1179.87
3,AoSoA-128,36,1.799107,1193.63
3,AoSoA-128,37,7.838964,273.95
3,AoSoA-128,38,1.801014,1192.37
3,AoSoA-128,39,3.057957,702.26
3,AoSoA-128,40,1.814127,1183.75
3,AoSoA-128,41,1.785994,1202.40
3,AoSoA-128,42,1.817942,1181.27
3,AoSoA-128,43,1.803160,1190.95
3,AoSoA-128,44,1.828909,1174.18
3,AoSoA-128,45,1.838923,1167.79
3,AoSoA-128,46,1.832962,1171.59
3,AoSoA-128,47,1.817942,1181.27
3,AoSoA-128,48,1.806974,1188.44
3,AoSoA-128,49,1.831055,1172.81
3,AoSoA-512,0,1.654148,1298.24
3,AoSoA-512,1,1.713037,1253.61
3,AoSoA-512,2,1.752138,1225.63
3,AoSoA-512,3,1.765966,1216.03
3,AoSoA-512,4,1.756191,1222.80
3,AoSoA-512,5,9.186983,233.75
3,AoSoA-512,6,5.849123,367.14
3,AoSoA-512,7,1.761913,1218.83
3,AoSoA-512,8,1.772881,1211.29
3,AoSoA-512,9,2.273083,944.74
3,AoSoA-512,10,1.735210,1237.59
3,AoSoA-512,11,1.761913,1218.83
3,AoSoA-512,12,1.745939,1229.98
3,AoSoA-512,13,1.795053,1196.33
3,AoSoA-512,14,1.747847,1228.64
3,AoSoA-512,15,1.749039,1227.80
3,AoSoA-512,16,1.763105,1218.01
3,AoSoA-512,17,1.741886,1232.84
3,AoSoA-512,18,1.750946,1226.47
3,AoSoA-512,19,1.775026,1209.83
3,AoSoA-512,20,1.765013,1216.69
3,AoSoA-512,21,1.773119,1211.13
3,AoSoA-512,22,1.766920,1215.38
3,AoSoA-512,23,1.760960,1219.49
3,AoSoA-512,24,1.752138,1225.63
3,AoSoA-512,25,30.437946,70.55
3,AoSoA-512,26,1.760006,1220.15
3,AoSoA-512,27,1.797915,1194.43
3,AoSoA-512,28,1.774073,1210.48
3,AoSoA-512,29,1.754045,1224.30
3,AoSoA-512,30,1.748085,1228.47
3,AoSoA-512,31,1.741886,1232.84
3,AoSoA-512,32,1.754999,1223.63
3,AoSoA-512,33,1.801014,1192.37
3,AoSoA-512,34,9.887218,217.20
3,AoSoA-512,35,1.760006,1220.15
3,AoSoA-512,36,1.783848,1203.84
3,AoSoA-512,37,1.775980,1209.18
3,AoSoA-512,38,1.746893,1229.31
3,AoSoA-512,39,1.792908,1197.76
3,AoSoA-512,40,1.750946,1226.47
3,AoSoA-512,41,1.770973,1212.60
3,AoSoA-512,42,1.791000,1199.04
3,AoSoA-512,43,1.773834,1210.64
3,AoSoA-512,44,1.761913,1218.83
3,AoSoA-512,45,1.851797,1159.67
3,AoSoA-512,46,5.141020,417.71
3,AoSoA-512,47,1.760960,1219.49
3,AoSoA-512,48,1.807928,1187.81
3,AoSoA-512,49,1.767874,1214.72
6,AoS,0,4.647017,462.11
6,AoS,1,2.892017,742.54
6,AoS,2,2.887964,743.59
6,AoS,3,3.360033,639.12
6,AoS,4,2.884865,744.39
6,AoS,5,2.902031,739.98
6,AoS,6,4.267931,503.16
6,AoS,7,2.948999,728.20
6,AoS,8,2.912998,737.20
6,AoS,9,2.921820,734.97
6,AoS,10,2.941132,730.14
6,AoS,11,2.898932,740.77
6,AoS,12,2.910852,737.74
6,AoS,13,2.928019,733.41
6,AoS,14,2.926111,733.89
6,AoS,15,2.897024,741.26
6,AoS,16,2.899170,740.71
6,AoS,17,2.895117,741.75
6,AoS,18,2.878904,745.93
6,AoS,19,2.876997,746.42
6,AoS,20,2.948046,728.43
6,AoS,21,2.902031,739.98
6,AoS,22,2.898932,740.77
6,AoS,23,9.684086,221.75
6,AoS,24,5.977869,359.23
6,AoS,25,6.435871,333.67
6,AoS,26,2.908945,738.22
6,AoS,27,2.894878,741.81
6,AoS,28,3.606081,595.51
6,AoS,29,2.897978,741.02
6,AoS,30,2.887011,743.83
6,AoS,31,2.880096,745.62
6,AoS,32,2.862930,750.09
6,AoS,33,2.902985,739.74
6,AoS,34,2.903938,739.50
6,AoS,35,2.890825,742.85
6,AoS,36,2.892971,742.30
6,AoS,37,11.288881,190.23
6,AoS,38,7.060051,304.17
6,AoS,39,2.905130,739.19
6,AoS,40,2.922058,734.91
6,AoS,41,3.295898,651.55
6,AoS,42,2.877951,746.17
6,AoS,43,2.879858,745.68
6,AoS,44,2.887964,743.59
6,AoS,45,2.949953,727.96
6,AoS,46,2.893925,742.05
6,AoS,47,2.931833,732.46
6,AoS,48,10.015011,214.42
6,AoS,49,2.996922,716.55
6,SoA,0,1.528978,1404.50
6,SoA,1,1.505852,1426.07
6,SoA,2,1.503944,1427.88
6,SoA,3,1.477957,1452.99
6,SoA,4,1.488924,1442.28
6,SoA,5,1.524210,1408.89
6,SoA,6,1.482010,1449.01
6,SoA,7,1.461029,1469.82
6,SoA,8,1.502991,1428.79
6,SoA,9,1.486063,1445.06
6,SoA,10,1.471996,1458.87
6,SoA,11,1.477003,1453.92
6,SoA,12,1.469851,1461.00
6,SoA,13,1.487017,1444.13
6,SoA,14,1.458883,1471.98
6,SoA,15,1.478910,1452.05
6,SoA,16,21.717072,98.88
6,SoA,17,3.051043,703.84
6,SoA,18,1.471996,1458.87
6,SoA,19,2.724886,788.09
6,SoA,20,1.433849,1497.68
6,SoA,21,1.451969,1478.99
6,SoA,22,1.518011,1414.65
6,SoA,23,1.493931,1437.45
6,SoA,24,1.455069,1475.84
6,SoA,25,1.483202,1447.85
6,SoA,26,1.443863,1487.30
6,SoA,27,1.472950,1457.93
6,SoA,28,1.479149,1451.82
6,SoA,29,1.492023,1439.29
6,SoA,30,2.367020,907.24
6,SoA,31,1.465082,1465.75
6,SoA,32,1.483202,1447.85
6,SoA,33,1.452923,1478.02
6,SoA,34,1.471996,1458.87
6,SoA,35,1.507998,1424.04
6,SoA,36,1.487017,1444.13
6,SoA,37,1.483917,1447.15
6,SoA,38,1.463175,1467.67
6,SoA,39,1.471996,1458.87
6,SoA,40,2.297878,934.54
6,SoA,41,1.423120,1508.97
6,SoA,42,2.181053,984.59
6,SoA,43,4.677057,459.15
6,SoA,44,1.503944,1427.88
6,SoA,45,1.466990,1463.85
6,SoA,46,1.448870,1482.16
6,SoA,47,1.477003,1453.92
6,SoA,48,1.463890,1466.95
6,SoA,49,1.425028,1506.95
6,AoSoA-16,0,1.454115,1476.81
6,AoSoA-16,1,1.591921,1348.97
6,AoSoA-16,2,1.597881,1343.94
6,AoSoA-16,3,1.582861,1356.69
6,AoSoA-16,4,1.600027,1342.13
6,AoSoA-16,5,1.580954,1358.33
6,AoSoA-16,6,1.578093,1360.79
6,AoSoA-16,7,1.587868,1352.41
6,AoSoA-16,8,1.785040,1203.03
6,AoSoA-16,9,1.581192,1358.12
6,AoSoA-16,10,1.584053,1355.67
6,AoSoA-16,11,1.572847,1365.33
6,AoSoA-16,12,1.616955,1328.08
6,AoSoA-16,13,1.601219,1341.13
6,AoSoA-16,14,1.599073,1342.93
6,AoSoA-16,15,1.592875,1348.16
6,AoSoA-16,16,1.616001,1328.87
6,AoSoA-16,17,1.583099,1356.49
6,AoSoA-16,18,1.602173,1340.34
6,AoSoA-16,19,7.348061,292.25
6,AoSoA-16,20,1.618147,1327.11
6,AoSoA-16,21,1.612186,1332.01
6,AoSoA-16,22,1.624107,1322.23
6,AoSoA-16,23,1.623154,1323.01
6,AoSoA-16,24,1.598120,1343.74
6,AoSoA-16,25,1.625061,1321.46
6,AoSoA-16,26,1.581907,1357.51
6,AoSoA-16,27,1.630068,1317.40
6,AoSoA-16,28,1.607895,1335.57
6,AoSoA-16,29,6.963968,308.37
6,AoSoA-16,30,6.758928,317.72
6,AoSoA-16,31,1.577854,1360.99
6,AoSoA-16,32,1.627922,1319.14
6,AoSoA-16,33,1.585960,1354.04
6,AoSoA-16,34,1.574993,1363.47
6,AoSoA-16,35,1.617908,1327.30
6,AoSoA-16,36,1.571894,1366.16
6,AoSoA-16,37,1.593113,1347.96
6,AoSoA-16,38,2.067089,1038.88
6,AoSoA-16,39,5.210876,412.11
6,AoSoA-16,40,1.572132,1365.95
6,AoSoA-16,41,1.584053,1355.67
6,AoSoA-16,42,1.588821,1351.60
6,AoSoA-16,43,1.641989,1307.84
6,AoSoA-16,44,1.610994,1333.00
6,AoSoA-16,45,1.615763,1329.06
6,AoSoA-16,46,1.615047,1329.65
6,AoSoA-16,47,1.624107,1322.23
6,AoSoA-16,48,2.518892,852.54
6,AoSoA-16,49,6.040096,355.53
6,AoSoA-64,0,1.811028,1185.76
6,AoSoA-64,1,1.849174,1161.30
6,AoSoA-64,2,2.599955,825.96
6,AoSoA-64,3,1.896143,1132.54
6,AoSoA-64,4,1.902103,1128.99
6,AoSoA-64,5,4.384041,489.83
6,AoSoA-64,6,1.911163,1123.64
6,AoSoA-64,7,1.904964,1127.29
6,AoSoA-64,8,1.887083,1137.97
6,AoSoA-64,9,1.843929,1164.61
6,AoSoA-64,10,1.867056,1150.18
6,AoSoA-64,11,1.929998,1112.67
6,AoSoA-64,12,3.192186,672.72
6,AoSoA-64,13,1.920938,1117.92
6,AoSoA-64,14,1.888037,1137.40
6,AoSoA-64,15,1.876116,1144.63
6,AoSoA-64,16,1.886129,1138.55
6,AoSoA-64,17,1.882076,1141.00
6,AoSoA-64,18,8.699179,246.86
6,AoSoA-64,19,3.249884,660.78
6,AoSoA-64,20,5.956173,360.54
6,AoSoA-64,21,6.042957,355.36
6,AoSoA-64,22,1.849174,1161.30
6,AoSoA-64,23,1.888990,1136.82
6,AoSoA-64,24,1.891851,1135.11
6,AoSoA-64,25,1.869917,1148.42
6,AoSoA-64,26,1.893997,1133.82
6,AoSoA-64,27,1.851082,1160.11
6,AoSoA-64,28,1.878977,1142.88
6,AoSoA-64,29,1.883030,1140.42
6,AoSoA-64,30,1.885176,1139.13
6,AoSoA-64,31,1.873970,1145.94
6,AoSoA-64,32,1.883030,1140.42
6,AoSoA-64,33,3.764868,570.39
6,AoSoA-64,34,1.863003,1152.68
6,AoSoA-64,35,1.883984,1139.85
6,AoSoA-64,36,1.888037,1137.40
6,AoSoA-64,37,2.559900,838.88
6,AoSoA-64,38,1.888990,1136.82
6,AoSoA-64,39,1.924992,1115.56
6,AoSoA-64,40,1.874924,1145.35
6,AoSoA-64,41,1.899958,1130.26
6,AoSoA-64,42,1.891136,1135.53
6,AoSoA-64,43,1.893044,1134.39
6,AoSoA-64,44,1.867056,1150.18
6,AoSoA-64,45,1.888990,1136.82
6,AoSoA-64,46,3.062010,701.32
6,AoSoA-64,47,1.897097,1131.97
6,AoSoA-64,48,1.873970,1145.94
6,AoSoA-64,49,4.673958,459.45
6,AoSoA-128,0,1.734018,1238.42
6,AoSoA-128,1,1.784801,1203.19
6,AoSoA-128,2,1.864195,1151.95
6,AoSoA-128,3,1.904964,1127.29
6,AoSoA-128,4,1.878977,1142.88
6,AoSoA-128,5,1.877069,1144.04
6,AoSoA-128,6,3.360987,638.93
6,AoSoA-128,7,1.840115,1167.02
6,AoSoA-128,8,10.311127,208.27
6,AoSoA-128,9,1.816988,1181.87
6,AoSoA-128,10,1.878023,1143.46
6,AoSoA-128,11,1.854897,1157.72
6,AoSoA-128,12,1.871109,1147.69
6,AoSoA-128,13,1.880169,1142.16
6,AoSoA-128,14,1.845837,1163.40
6,AoSoA-128,15,1.868963,1149.01
6,AoSoA-128,16,1.866102,1150.77
6,AoSoA-128,17,1.868010,1149.59
6,AoSoA-128,18,1.878977,1142.88
6,AoSoA-128,19,1.984119,1082.32
6,AoSoA-128,20,5.522013,388.89
6,AoSoA-128,21,5.300045,405.18
6,AoSoA-128,22,1.854181,1158.17
6,AoSoA-128,23,1.877069,1144.04
6,AoSoA-128,24,1.904011,1127.86
6,AoSoA-128,25,1.883984,1139.85
6,AoSoA-128,26,1.881123,1141.58
6,AoSoA-128,27,1.850128,1160.70
6,AoSoA-128,28,1.872063,1147.10
6,AoSoA-128,29,2.739906,783.77
6,AoSoA-128,30,1.863956,1152.09
6,AoSoA-128,31,1.888990,1136.82
6,AoSoA-128,32,9.289980,231.16
6,AoSoA-128,33,4.963160,432.68
6,AoSoA-128,34,1.846790,1162.80
6,AoSoA-128,35,1.842976,1165.21
6,AoSoA-128,36,1.868010,1149.59
6,AoSoA-128,37,1.869917,1148.42
6,AoSoA-128,38,1.846075,1163.25
